PCA_components,Model,MSE,R2,RMSE,MAE,Best Params
34,8,2.522672715326815,0.6298811214864928,1.5882923897465526,1.2523150454673906,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
34,9,3.6343677370844554,0.6296331068800791,1.9064017774552287,1.5109493359476058,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
34,10,2.7783487512066984,0.6799804008631427,1.6668379498939596,1.2580111105610225,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
35,1,2.703365228861394,0.4951036178004925,1.644191360171131,1.1785829962869203,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
35,2,4.622683132987524,0.5569835499816126,2.150042588645054,1.5509378719853253,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}"
35,3,2.3493528131062695,0.7066652844300101,1.5327598680505272,1.2144724330355665,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
35,4,2.798422683406783,0.6118683061771097,1.6728486731939571,1.3661990393865633,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
35,5,3.405772855938945,0.6526153527408047,1.8454736129077935,1.465106437338213,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
35,6,2.864485569182935,0.46501183587675954,1.692479119275312,1.1934284238191892,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
35,7,3.5153743512608044,0.5781088889596878,1.874933159144828,1.3837920949975067,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}"
35,8,2.529315805158192,0.6548506718771574,1.590382282710101,1.2713627130847176,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
35,9,2.961534787331037,0.6684668405340412,1.7209110341127565,1.2863273159225797,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
35,10,4.658073240846968,0.5535919266540743,2.1582569913814638,1.5700632527936773,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}"
36,1,3.112808938911172,0.6474058979006092,1.7643154306730904,1.3115873749013995,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
36,2,2.8825282627135276,0.6475762419627804,1.697801007984601,1.3387954509036153,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
36,3,2.525865113682954,0.5725975032980596,1.589297050171224,1.2578155246320262,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
36,4,3.422951459617163,0.6108790673336228,1.8501220120892468,1.3723521591311911,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 200}"
