PCA_components,Best_Params,Max_MSE,Min_MSE,Max_R2,Min_R2,Max_RMSE,Min_RMSE,Max_MAE,Min_MAE
60,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 50}",4.514836246950141,2.605213321614177,0.660558183527072,0.5309566316985446,2.124814402942088,1.6140673225160644,1.527966390161141,1.267188823065918
61,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",4.55395637539983,1.999024781262496,0.6741101240299319,0.42002302225338506,2.1340000879568466,1.4138687284406908,1.7978977358564605,1.1087384611774385
62,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",4.976559455973632,2.015223673169676,0.6714693089064949,0.4985747098585779,2.2308203549308114,1.4195857399853227,1.7233017871536558,1.1215456925023275
63,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 50}",6.3368166773355386,2.8685964649402216,0.5879542462393748,0.392708964026222,2.5173034535660452,1.6936931436775144,1.8684582399846401,1.3030695523839977
64,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",4.318119162369103,2.7968821530499506,0.6313587700287522,0.4487272982653927,2.078008460610568,1.6723881586073104,1.6000550264124374,1.3503467717375708
65,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 50}",5.393987428466771,2.2683205835797486,0.6653683353626243,0.47582401492912185,2.322495947997923,1.5060944802965546,1.6705607694105846,1.2016848376588953
66,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",4.055955985880071,1.9984173900738411,0.6742091436323858,0.49411706209593353,2.0139404126935014,1.413653914532776,1.5506274001574187,1.0671070521541073
67,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",4.6160541095130245,2.4720236696298845,0.6697666684991455,0.4844335199500225,2.1485004327467623,1.5722670478102263,1.6231924170760008,1.2210548251621967
68,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",4.517316179849054,2.62848811916774,0.6244671435352573,0.4657083634013548,2.125397887419919,1.6212612741836956,1.6835235088335936,1.2450558436305275
69,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",5.019322092433365,2.21067934919511,0.6683322806061615,0.5188095018043061,2.2403843626559627,1.4868353470358142,1.6801224191362523,1.1655471711970948
70,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",4.512979335319766,2.177165565605037,0.6450688241627353,0.3931557841776936,2.1243773994560775,1.475522133214218,1.6441543774461553,1.1738781152432882
71,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",5.364310186968586,2.8071920125188337,0.5943053540665667,0.39130291143751983,2.316098052105866,1.6754676996345927,1.7127319434140154,1.349803191363195
72,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",6.369285883694894,2.795855190691039,0.5915814027044881,0.41109006001477644,2.5237444172686927,1.6720810957280268,1.7677356370068198,1.363063511103652
73,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",5.274490153391936,2.5189033576775044,0.6188420314752169,0.4196749944932884,2.2966258191947455,1.587105339187511,1.7218548718550057,1.2367367974523735
74,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 50}",4.391358255285924,2.876921078552183,0.6129288739541856,0.43704300502371307,2.0955567888477575,1.6961488963390516,1.6672590439948383,1.252598170210031
