Compound1,Compound2,Temp_mean_diff,Temp_std_diff,MolecularWeight_diff,XLogP_diff,ExactMass_diff,MonoisotopicMass_diff,TPSA_diff,Complexity_diff,RotatableBondCount_diff,HeavyAtomCount_diff,Volume3D_diff,XStericQuadrupole3D_diff,YStericQuadrupole3D_diff,ZStericQuadrupole3D_diff,FeatureCount3D_diff,EffectiveRotorCount3D_diff,MaxAbsEStateIndex_diff,MaxEStateIndex_diff,MinAbsEStateIndex_diff,MinEStateIndex_diff,qed_diff,MolWt_diff,HeavyAtomMolWt_diff,ExactMolWt_diff,NumValenceElectrons_diff,MaxPartialCharge_diff,MinPartialCharge_diff,MaxAbsPartialCharge_diff,MinAbsPartialCharge_diff,FpDensityMorgan1_diff,FpDensityMorgan2_diff,FpDensityMorgan3_diff,BCUT2D_MWLOW_diff,BCUT2D_CHGHI_diff,BCUT2D_CHGLO_diff,BCUT2D_LOGPHI_diff,BCUT2D_LOGPLOW_diff,BCUT2D_MRHI_diff,BCUT2D_MRLOW_diff,AvgIpc_diff,BalabanJ_diff,BertzCT_diff,Chi0_diff,Chi0n_diff,Chi0v_diff,Chi1_diff,Chi1n_diff,Chi1v_diff,Chi2n_diff,Chi2v_diff,Chi3n_diff,Chi3v_diff,Chi4n_diff,Chi4v_diff,HallKierAlpha_diff,Kappa1_diff,Kappa2_diff,LabuteASA_diff,PEOE_VSA1_diff,PEOE_VSA6_diff,PEOE_VSA7_diff,SMR_VSA5_diff,SlogP_VSA2_diff,SlogP_VSA5_diff,EState_VSA5_diff,EState_VSA8_diff,NumRotatableBonds_diff,MolLogP_diff,MolMR_diff
methyl ethyl ketone,dimethyl sulfoxide,3.218875828868201,-16.11809565095832,4.865648057719675,1.840549649270503,4.866807072988413,4.851314580621598,3.618993329330735,4.343805423152385,1.6094379324341002,2.079441554179836,4.609162208253645,1.9987736521625166,-0.06187529733511452,-0.1053604045467214,1.3862943861198904,1.6094379324341002,2.337304432101978,2.337304432101978,0.4968394426363196,1.4989201101062544,-1.4206403665329574,4.865833004586365,4.865833004586365,4.851314579753789,3.828641398663008,-0.18887098923917006,-0.9461233828994701,-0.7592612896239199,-0.6714517843344837,0.6763401130910205,0.8472979032443454,0.899483654235739,1.5225445515491496,0.9977332768294596,0.5134488938516916,1.0377092844191715,0.5730595656393059,1.593394870472145,0.5287991675270912,0.8490728112505314,1.2335113063920753,5.0025438020480975,2.013777578344742,1.9577421089719766,1.835268898984528,1.4645736539746155,1.4346376132613388,0.8028070429166102,1.4979739501486589,1.0950910595622863,0.6920921531595479,0.6920921531595479,0.2027326357037371,0.2027326357037371,0.3784365042133934,2.0228712034189544,3.5119936770609077,3.9112580502354866,2.658037713616949,3.976452086714033,3.544393596932345,4.192980699382877,2.7402163485271793,4.192980699382877,3.6513055599859894,3.640553929779922,1.6094379324341002,1.5880099854536636,3.5912059866940127
methyl ethyl ketone,dioxane,3.218875828868201,-16.11809565095832,4.785698469995782,1.7917594858947217,4.78638264293313,4.769581743609312,3.581015811022731,4.382026635923881,1.6094379324341002,1.7917594858947217,4.522874944347038,1.9906103416344223,-0.17435326809716575,-0.0202026052767084,0.693147230559944,1.3350010930481293,2.705674182433323,2.705674182433323,0.3899127628122762,1.1275116706152664,-1.4961310658357996,4.785898808902934,4.80258558955042,4.769581741225329,3.583518941233888,-0.25801567007899945,-0.6836863685173458,-1.0455388785106914,-0.786017041564481,1.0296194528954432,1.041453910122278,1.0266388248639151,1.7677226396725232,0.8525255710981969,0.7727363448044742,0.8951317549308991,0.8025785357052778,2.1263766410860354,0.883876389068136,0.35682344835172897,1.4436909843021395,5.054914814199118,1.9207789190683777,1.8333633206349678,1.8333633206349678,1.1176791585194403,1.1074352840100214,1.1074352840100214,1.38365460238391,1.38365460238391,0.22623805601940275,0.22623805601940275,-0.2421753044609487,-0.2421753044609487,0.524728588106578,2.030918246914488,3.491198423732043,3.722915537165334,1.567477204006813,3.976452086714033,3.544393596932345,4.192980699382877,1.7549649518500117,4.192980699382877,3.6513055599859894,3.640553929779922,1.6094379324341002,1.5801121036474732,3.5447261366246074
methyl ethyl ketone,ethanol,3.218875828868201,-16.11809565095832,5.086515505049525,1.757857934793753,5.086840163480648,5.074426639167298,3.53046972029541,4.644390900102911,1.6094379324341002,2.1972245884473303,4.784988613399349,2.0068708622858606,0.44468588536400777,0.03922080930712292,1.0986123220014423,1.6094379324341002,2.512797559234849,2.512797559234849,0.6954593702028501,1.2852967698123707,-1.4569898554446856,5.086645266443141,5.086645266443141,5.07442663741599,3.9512437205045043,-0.22005216047815063,-0.6448353551479978,-1.1041085477821657,-0.7224733011041029,0.38299232043792175,0.6061358581157686,0.6720938224259414,1.7206039618016127,1.0795884888024287,0.46671022405884083,1.097718400029043,0.4952150798012097,2.1876914498417004,0.7268235181898773,0.8022082248621899,1.5267756018228547,5.165104985320132,2.123674602241735,2.047110976738225,2.047110976738225,1.5354761122194753,1.4250226668212775,1.4250226668212775,1.5888212408386917,1.5888212408386917,0.6920921531595479,0.6920921531595479,0.2027326357037371,0.2027326357037371,0.500775348518548,2.169053711798094,3.497188531494138,4.069740812347519,2.2150356582043176,3.976452086714033,3.3212500463402885,4.082544235364337,3.0202962703157983,4.082544235364337,3.6513055599859894,3.640553929779922,1.6094379324341002,1.5872127736249144,3.7729540251992497
methyl ethyl ketone,ethyl acetate,3.218875828868201,-16.11809565095832,4.785698469995782,1.6094379324341002,4.78638264293313,4.769581743609312,3.3347013939363133,4.043051269588936,1.0986123220014423,1.7917594858947217,4.470495283805654,1.7155981262481026,0.21511146026210357,0.03922080930712292,1.3862943861198904,1.0986123220014423,2.311279060111552,2.311279060111552,0.7148996612839709,1.4052115447836118,-1.6000150446061958,4.785898808902934,4.80258558955042,4.769581741225329,3.583518941233888,-0.6151038673063605,-0.5204432125306593,-1.339418037201663,-1.4976386879050567,0.4906229776729593,0.40546517477482874,0.4855078773201604,1.7450466004788598,0.9051061604694716,0.6740398000345065,0.9563437112686317,0.7035948020418978,1.959758918772713,0.9269508638349778,0.5878804335588833,1.2252584533176711,4.854378663627903,1.8045688064508574,1.7709118022531691,1.7709118022531691,1.190186346408097,1.187006618166606,1.187006618166606,1.4561947555529267,1.4561947555529267,0.5009512470956052,0.5009512470956052,0.02125435635616795,0.02125435635616795,0.760805875762731,1.8309801984069771,3.4747193684159248,3.7216145055365373,2.254591636345422,3.976452086714033,3.3212500463402885,3.9583798159055137,2.9772925852838505,3.9583798159055137,3.453194861585269,3.5078394703371836,1.3862943861198904,1.4630933752414628,3.525218699452439
methyl ethyl ketone,heptane,3.218875828868201,-16.11809565095832,4.679303158757867,0.2623643413905649,4.68022395370258,4.661523683345778,3.995812532997079,4.465908119804009,9.999999505838704e-08,1.6094379324341002,4.13995507506651,0.6312718300333457,0.4121097170519964,9.999999505838704e-08,0.693147230559944,9.999999505838704e-08,2.871480663249306,2.871480663249306,-0.11258810686218698,0.9181409110883786,-1.8113430742130991,4.679442431291098,4.768903378819662,4.661523680689752,3.3322045137466327,-0.10978851279279798,-1.6426452190246248,-0.41130069590642776,-0.7498353196770403,1.012466374287088,0.9897182375971132,0.9281252290505688,1.845611687560069,0.9113001807899765,0.6802207854647576,0.8321387338780109,0.5739632279612834,2.1277766584056947,0.5485875757002571,0.3769441457876882,1.3320573267491587,5.066331350956683,1.7107988936739653,1.4734528413941412,1.4734528413941412,0.9721173573698235,0.5693245473636506,0.5693245473636506,1.1485255010510664,1.1485255010510664,-0.23473007065504925,-0.23473007065504925,-0.6015378840475097,-0.6015378840475097,0.4762342411081709,1.5496879292597483,3.3666914978985045,3.450346544785073,2.658037713616949,1.9982198737423709,3.544393596932345,3.0090578978437827,3.472300958845856,3.0090578978437827,1.8595461037365435,3.1890542851166526,9.999999505838704e-08,0.6481498669304634,3.0835233510814737
methyl ethyl ketone,hexane,3.218875828868201,-16.11809565095832,4.801682247122975,0.5877867204576732,4.802461311309114,4.785930615222946,3.995812532997079,4.543294783333834,0.693147230559944,1.7917594858947217,4.33073334160212,1.2947271949916601,0.42526780076381915,9.999999505838704e-08,0.693147230559944,0.693147230559944,2.8722666742156897,2.8722666742156897,-0.1057720118333991,0.9205778652674277,-1.732792255791512,4.801862980902461,4.866002509170969,4.785930612885967,3.5263605275573378,-0.10950662859380143,-1.6426452119429051,-0.4113006979735806,-0.7503701510469639,0.968250508779549,0.9808292905117254,0.9650809341388243,1.8383577342172885,0.9301514571463496,0.6571465377494012,0.8522171545013988,0.5478458596088437,2.1333127811079247,0.5217899082297239,0.42815627351193547,1.3602611202154211,5.110846917342207,1.8310582363873118,1.6236139750220675,1.6236139750220675,1.14534823259058,0.8184896048281458,0.8184896048281458,1.2547874833981034,1.2547874833981034,0.03997454116904669,0.03997454116904669,-0.3219354496085971,-0.3219354496085971,0.4762342411081709,1.7422190411810532,3.400613199862281,3.6343243355344934,2.658037713616949,2.624432040240249,3.544393596932345,3.2842559072400075,3.472300958845856,3.2842559072400075,2.552693276509323,3.1890542851166526,0.693147230559944,0.8338217932813128,3.2753393344292
methyl ethyl ketone,isooctane,3.218875828868201,-16.11809565095832,4.539724587980658,0.6418539388039726,4.5409362661028485,4.51941086902952,3.995812532997079,3.9512437205045043,1.0986123220014423,1.3862943861198904,3.92789635655294,1.7101878336174259,-0.010050234843405595,-0.5108254570993378,1.0986123220014423,1.0986123220014423,2.8692686595012837,2.8692686595012837,0.5496456733310022,1.2070929615687214,-1.9065617849349215,4.539916743755324,4.661352012955608,4.5194108659679015,3.0910424579037703,-0.12702036198807692,-1.6563254578174418,-0.40734247064873713,-0.7179477436244577,0.8508629692563252,0.8472979032443454,0.899483654235739,1.8919728677858434,0.77870940383906,0.8185965995272065,0.7263926635635135,0.7650365936789384,2.095494534550582,0.7258992830364518,0.6616289905934962,1.0463989301294472,4.811224028624321,1.4549938579978268,1.136343165531118,1.136343165531118,0.9712512263708396,0.568028539589038,0.568028539589038,0.05407957313535608,0.05407957313535608,-0.02299196947968048,-0.02299196947968048,-16.11809565095832,-16.11809565095832,0.4762342411081709,1.3110319035735207,3.48008495054378,3.224713487818914,2.658037713616949,2.928994581995105,2.8252385687174977,3.2260647630167605,3.472300958845856,3.2260647630167605,3.4689840037111788,1.251120699216105,1.3862943861198904,0.5933821476159353,2.8540650229813944
methyl ethyl ketone,isopropanol,3.218875828868201,-16.11809565095832,4.9958261791191605,1.6863989720887471,4.996278705807559,4.982680483502111,3.53046972029541,4.564348192509502,1.6094379324341002,2.079441554179836,4.671893818966454,2.0108950125316065,0.11332877459271362,-0.0202026052767084,0.693147230559944,1.6094379324341002,2.472605543483553,2.472605543483553,0.7361889797120821,1.3943635939674193,-1.5542891295265373,4.995988553025921,5.009534689319624,4.98268048157567,3.828641398663008,-0.2302312230852117,-0.650486009758673,-1.0952287621496613,-0.7393527476899979,0.6763401130910205,0.8472979032443454,0.899483654235739,1.790503429850095,0.953792489702791,0.6263030739284406,0.9737219562576805,0.6528064990326894,2.145511023939185,0.7753170375075474,0.8490728112505314,1.3641799083773223,5.134684425017696,2.013777578344742,1.9279277676037174,1.9279277676037174,1.4645736539746155,1.3266471137278861,1.3266471137278861,1.4159627962255723,1.4159627962255723,0.6920921531595479,0.6920921531595479,0.2027326357037371,0.2027326357037371,0.500775348518548,2.047692856268481,3.5170420013204646,3.9546388179829948,2.2150356582043176,3.976452086714033,3.0335679750920965,3.8344600407148457,3.0445357291506916,3.9583798159055137,3.6513055599859894,3.640553929779922,1.6094379324341002,1.5044329113512562,3.6613386668847165
methyl ethyl ketone,methanol,3.218875828868201,-16.11809565095832,5.169648419337442,1.824549308180078,5.169876973019377,5.158458262080795,3.53046972029541,4.644390900102911,1.6094379324341002,2.3025851029940454,4.88733707850591,2.063058075135792,0.5596158450782782,0.058269002463593865,1.0986123220014423,1.6094379324341002,2.5579128493468755,2.5579128493468755,0.2268404929003301,1.0528268998954227,-1.3686118075584985,5.169762144225622,5.158233122814375,5.158458260470638,4.060443012270557,-0.20978710050149557,-0.6391980401919016,-1.1130974627284773,-0.7055644433408637,0.6763401130910205,0.8472979032443454,0.899483654235739,1.5521844468656394,1.2368047489337737,0.2462677957313727,1.263856178826118,0.277485778980344,2.2589053072903638,0.687085197819803,0.76488938998845,1.6556157387413062,5.169407981128232,2.2048525437031063,2.134473923857961,2.134473923857961,1.6209216037749872,1.5547859399859019,1.5547859399859019,1.6513856271757577,1.6513856271757577,0.6920921531595479,0.6920921531595479,0.2027326357037371,0.2027326357037371,0.500775348518548,2.277267295266166,3.527021472731023,4.172951307569283,2.2150356582043176,3.976452086714033,3.544393596932345,4.192980699382877,2.9954546334304575,4.192980699382877,3.6513055599859894,3.640553929779922,1.6094379324341002,1.6639639947273424,3.873810106339623
methyl ethyl ketone,methyl ethyl ketone,3.218875828868201,-16.11809565095832,4.911072753206525,1.6863989720887471,4.9116389022775415,4.896830682134393,3.618993329330735,4.219507706646695,1.3862943861198904,1.9459101633410276,4.561218299503841,1.879465064914336,0.21511146026210357,0.019802725335390667,1.0986123220014423,1.3862943861198904,2.3121736229479417,2.3121736229479417,0.693147230559944,1.2840155396917796,-1.6676309908499463,4.911242124287797,4.9259775095972635,4.8968306800352615,3.7376696206643207,-0.33738717112797634,-0.8483339914253145,-0.8483339914253145,-0.9245613194670431,0.5108256837659889,0.6061358581157686,0.6720938224259414,1.814070459511191,0.9240206199792581,0.5785360671296612,0.9488496969694511,0.6256707491819019,1.9467936362405456,0.917531486426869,0.5709644018507037,1.2205125262957843,4.9337406716911465,1.9146342827723217,1.8380794660567294,1.8380794660567294,1.3317573379052303,1.2286173141310128,1.2286173141310128,1.4251859978087167,1.4251859978087167,0.4054651747748286,0.4054651747748286,0.2027326357037371,0.2027326357037371,0.6626880246216272,1.9516081843744961,3.4977189516794125,3.838260521838727,2.248522283627381,3.8373804831249023,3.3212500463402885,3.827588290298054,3.2744061925752352,3.827588290298054,3.6513055599859894,3.640553929779922,1.3862943861198904,1.3618223748147507,3.5637753122526648
methyl ethyl ketone,methyl tert-butyl ether,3.218875828868201,-16.11809565095832,4.78536448260098,1.5686159387471785,4.786079047806554,4.769273003928554,3.80976877360472,4.290459442518254,1.3862943861198904,1.7917594858947217,4.407938017676409,1.9516081843744963,0.13976202933167683,-0.6348780837567423,1.0986123220014423,1.3862943861198904,2.7061381390682584,2.7061381390682584,0.7943323699955745,1.3413163919869338,-1.585931476426241,4.785531490241828,4.834796678354852,4.769273001543834,3.5263605275573378,-0.24427486133987655,-0.6788719291902445,-1.0524931453805373,-0.7628290763742512,0.8329091664133638,0.9162907718741542,0.9650809341388243,1.8426748523920184,0.810496290919904,0.7925298613959357,0.8233475229809201,0.7981973908808917,2.1045893107453635,0.8532140330887288,0.5861812504440932,1.1209650119572485,4.97062821027851,1.7684579894061299,1.607749273798611,1.607749273798611,1.2519309763385862,1.1213238185026986,1.1213238185026986,1.0639184162641617,1.0639184162641617,0.32607452600637993,0.32607452600637993,0.2027326357037371,0.2027326357037371,0.500775348518548,1.749199872200563,3.5078616391404474,3.6668293653260484,2.254591636345422,3.976452086714033,2.62810286939111,3.6850625847836036,2.9704105964419796,3.816583492080026,3.6513055599859894,3.640553929779922,1.6094379324341002,1.240516890430018,3.3846004141439043
methyl ethyl ketone,pentane,3.218875828868201,-16.11809565095832,4.910778126459868,0.832909166413364,4.91137105394717,4.896558837390962,3.995812532997079,4.595119851144691,1.0986123220014423,1.9459101633410276,4.487512143644718,1.6351056786758553,0.4187104006476566,9.999999505838704e-08,1.0986123220014423,1.0986123220014423,2.873397445735114,2.873397445735114,-0.09334441060266825,0.9250486057917798,-1.766332403245285,4.9109180849880705,4.954502237456721,4.896558835298731,3.6888794566139365,-0.10922482084257441,-1.6426443292050026,-0.41130095564478925,-0.7509052742917989,0.9028677520825541,0.8892621005821254,0.9393560438930983,1.8271853663489979,0.9580957306624843,0.620907253359517,0.881906203617395,0.5066262763377389,2.1416471998923874,0.4794588399935484,0.5556752486433503,1.397652966542652,5.137567156636784,1.9383953920348425,1.7541427279581032,1.7541427279581032,1.2929545969411327,1.017790109590532,1.017790109590532,1.3508346228910657,1.3508346228910657,0.25525000007417026,0.25525000007417026,-0.13789337132386167,-0.13789337132386167,0.4762342411081709,1.9035989658867198,3.433421872587201,3.7896563624085418,2.658037713616949,3.006551414627849,3.544393596932345,3.4998335203330524,3.472300958845856,3.4998335203330524,2.958158382021766,3.1890542851166526,1.0986123220014423,0.9903587403721982,3.4362169779818172
methyl ethyl ketone,1-propanol,3.218875828868201,-16.11809565095832,4.9958261791191605,1.6863989720887471,4.996278705807559,4.982680483502111,3.53046972029541,4.595119851144691,1.3862943861198904,2.079441554179836,4.670957927462424,1.8809906181998999,0.44468588536400777,0.029558899328918413,0.693147230559944,1.3862943861198904,2.487723218854229,2.487723218854229,0.6602030765152314,1.2659037902548593,-1.7374964495271226,4.995988553025921,5.009534689319624,4.98268048157567,3.828641398663008,-0.22325825649447462,-0.6453621536462105,-1.1032752331856053,-0.7277776313600526,0.5403844842599607,0.6061358581157686,0.6720938224259414,1.783138615123615,0.999178597576173,0.5662027930935497,0.987855512643248,0.5672099474875537,2.158027502584176,0.7381858666931245,0.5753800721193064,1.449634880499443,5.15077751722454,2.035319921666875,1.9513787495586816,1.9513787495586816,1.4215494928663184,1.2969034523554965,1.2969034523554965,1.5019847560847202,1.5019847560847202,0.5733971078832509,0.5733971078832509,0.2027326357037371,0.2027326357037371,0.500775348518548,2.047692856268481,3.4664381456704962,3.9546388179829948,2.2150356582043176,3.8373804831249023,3.3392462472583846,3.967936685834238,3.0202962703157983,3.967936685834238,3.6513055599859894,3.640553929779922,1.3862943861198904,1.5040774189984965,3.660773149062429
methyl ethyl ketone,tetrahydrofuran,3.218875828868201,-16.11809565095832,4.911072753206525,1.6486586448181508,4.9116389022775415,4.896830682134393,3.80976877360472,4.4308168000337895,1.6094379324341002,1.9459101633410276,4.593097605765968,2.020222195282464,-0.010050234843405595,-0.010050234843405595,1.0986123220014423,1.3862943861198904,2.705674182433323,2.705674182433323,0.2268404929003301,1.0528268998954227,-1.474877486288425,4.911242124287797,4.9259775095972635,4.8968306800352615,3.7376696206643207,-0.22808153412188126,-0.674257520114153,-1.0592359951766819,-0.7357785808066284,0.9028677520825541,0.8034952825049291,0.7693363652495369,1.8086962807154707,0.8505843665059161,0.6078105686374824,0.8395403040751319,0.5963687722728926,2.118501178511839,0.7834775864704968,0.328052358541348,1.4238236906304897,5.091240566290655,2.0193438514163122,1.896590365684868,1.896590365684868,1.2691281568207768,1.1326711018719595,1.1326711018719595,1.3596219293707346,1.3596219293707346,0.15746585458734505,0.15746585458734505,-0.33626380670777195,-0.33626380670777195,0.500775348518548,2.145742633199189,3.5136973751636598,3.839418392971892,2.254591636345422,3.976452086714033,3.0808563347606346,3.9774030859265297,2.944281544426388,3.9774030859265297,3.245840453175686,3.640553929779922,1.6094379324341002,1.4090094343016304,3.5894789229668307
methyl ethyl ketone,toluene,3.218875828868201,-16.11809565095832,4.75147588944157,1.0986123220014423,4.752355041001744,4.734967524767879,3.995812532997079,4.158883084922172,1.6094379324341002,1.6094379324341002,4.395682962354413,1.864080146311557,-0.1508227734555206,9.999999505838704e-08,1.3862943861198904,1.6094379324341002,2.880630753462373,2.880630753462373,-0.06948891910140326,0.9337304054679726,-1.709600412960784,4.751640015749948,4.768903378819662,4.734967522308714,3.583518941233888,-0.1250281650529187,-1.6589732623562297,-0.4065843819208539,-0.7215550624181972,0.9028677520825541,0.8162073175276978,0.7425041251221046,1.8328124998657112,0.9433247382037034,0.6390628361883541,0.8659583125062262,0.5274721940432875,2.0332123301896456,-0.0930492990662883,0.38058516950164056,1.1677769099853414,3.867967939261788,1.7844041560498183,1.7071199818245522,1.7071199818245522,0.9797921754878143,1.0190649982836977,1.0190649982836977,1.269619867122587,1.269619867122587,0.05584646966638405,0.05584646966638405,-0.3705318315813849,-0.3705318315813849,0.8712934077844225,1.9918702437573608,3.5025255871990795,3.5451207684923958,2.658037713616949,2.858319645907028,3.3212500463402885,4.082544235364337,3.472300958845856,4.105225600832762,3.4953395567617243,2.9474067518437574,1.6094379324341002,1.0625290830530993,3.2224374786425334
methyl ethyl ketone,trichloroethylene,3.218875828868201,-16.11809565095832,4.337486801349933,1.1314021437491646,4.356773289881026,4.330838312289735,3.995812532997079,4.158883084922172,1.6094379324341002,1.9459101633410276,4.426043521286828,1.8277699228282585,-0.16251881185072298,-0.0202026052767084,1.6094379324341002,1.6094379324341002,2.7048488387674348,2.7048488387674348,0.7724774299369278,1.3287273935718023,-1.7959524491285106,4.3376305536777995,4.269501627730889,4.330838307671799,3.7376696206643207,-0.32145351631786817,-1.5212242080939296,-0.49336757192174713,-0.8314640490207917,0.7259370517700318,0.8034952825049291,0.8579551972640176,1.6590489202461112,0.9487295507334508,0.5378162563662819,0.8061615045221948,0.3410774409243748,1.8200661450299898,-3.7155477597127504,0.5709644018507037,1.1291757052637998,4.9049485802784005,1.9146342827723217,2.0397346197414237,1.6902400293610693,1.3317573379052303,1.4577842448172829,1.1327123534322352,1.5718283263632773,1.2779745020120794,0.6499329769912535,0.22760045967240747,0.2027326357037371,0.2027326357037371,9.999999505838704e-08,1.8082887875727078,3.470585372725107,3.5000112775107586,2.658037713616949,2.9191037453851476,3.544393596932345,4.192980699382877,3.472300958845856,4.192980699382877,3.6513055599859894,3.640553929779922,1.6094379324341002,0.870037389250283,3.4218558550358784
methyl ethyl ketone,water,3.218875828868201,-16.11809565095832,5.246392294209766,1.824549308180078,5.246544202346645,5.235972685757963,3.1298260124072304,4.663439095055463,1.6094379324341002,2.3978952818892796,4.987025429139716,2.13179678387616,0.5988365560337575,0.12221772121982047,1.0986123220014423,1.6094379324341002,2.991164179274736,2.991164179274736,0.8129857597516066,1.3521533430349537,-1.1647627277101968,5.246497618344833,5.225036744891638,5.235972684267902,4.158883084922172,0.2265035346240564,-0.6169369038417244,-1.1499251661790526,-2.169270687578657,0.9028677520825541,1.041453910122278,1.084626080496186,-0.699023693541773,1.546555847385277,-0.7258975704400842,1.5223237309955926,-1.0166980681273472,2.478772193594691,0.4466743702143764,1.14700767254369,1.8303875588092096,5.1807196328597955,2.4041406570636927,2.240689712696277,2.240689712696277,1.8013383466561168,1.6450534108435408,1.6450534108435408,1.6513856271757577,1.6513856271757577,0.6920921531595479,0.6920921531595479,0.2027326357037371,0.2027326357037371,0.500775348518548,2.374905763875997,4.127496894556913,4.2709691306035635,2.1738503330591223,3.976452086714033,3.544393596932345,4.192980699382877,3.285957898501796,4.192980699382877,3.6513055599859894,3.640553929779922,1.6094379324341002,1.7428143105475946,3.9637498077375577
methyl ethyl ketone,xylene,3.218875828868201,-16.11809565095832,4.622371394290813,0.9162907718741542,4.623414354144895,4.603610079374387,3.995812532997079,4.060443012270557,1.6094379324341002,1.3862943861198904,4.251348312456267,1.7029282737363753,-0.04082189035359398,9.999999505838704e-08,1.3862943861198904,1.6094379324341002,2.8785508376102404,2.8785508376102404,-0.07756111314332746,0.9307779166071461,-1.8079701166413527,4.622489340841388,4.661352012955608,4.603610076570016,3.4011973849954886,-0.1250285415429946,-1.6758566181243801,-0.401810681423597,-0.7215543787873634,0.9994056753944769,1.041453910122278,0.9963334764707675,1.8447193230473278,0.912500973389681,0.6767126934889267,0.8352201712544212,0.5727199578732832,2.023006107599555,-0.01169932255411572,0.3212016564645791,1.1643524601634403,3.661318349338925,1.6264496955385062,1.5239695941934102,1.5239695941934102,0.8198043730554518,0.8586274792184153,0.8586274792184153,1.1182512497827362,1.1182512497827362,-0.2489005004535365,-0.2489005004535365,-0.5312827219121454,-0.5312827219121454,0.8712934077844225,1.8486903670296821,3.4961661380895297,3.342116893457617,2.658037713616949,2.886761114214825,3.0335679750920965,3.9583798159055137,3.472300958845856,4.009022224419158,3.310470998179169,-16.11809565095832,1.6094379324341002,0.949826121854158,3.0131890190669255
methyl tert-butyl ether,acetic acid,3.218875828868201,-16.11809565095832,5.099164962952793,1.8718021922862067,5.099436957889577,5.087179779676522,2.2224590593489966,4.24849524347793,1.6094379324341002,2.1972245884473303,4.8449741789821905,1.9600947981317767,0.2546422958929575,0.43825499544728225,0.693147230559944,1.6094379324341002,1.7973846965752651,1.7973846965752651,0.18924208239714585,1.5009862264976226,-1.6409386389288345,5.099293093377459,5.061695895379533,5.087179777941231,4.0253516925208634,-0.7478713156644488,-0.6340154743667289,-1.1214785673042102,-1.8550439780236188,-0.1823214367939617,0.15415076554154028,0.2559334515565524,1.6980076951930803,1.0657936287817926,0.21236766291088677,1.1576770035060755,0.4037957499981017,1.7797014130462692,0.9846068745065176,0.8373943469652525,1.3229217164454274,4.980670070730541,2.129922378519922,2.1789750129658767,2.1789750129658767,1.529594203922141,1.5263049274008411,1.5263049274008411,1.7844175518844037,1.7844175518844037,0.747811740296605,0.747811740296605,0.2027326357037371,0.2027326357037371,0.8878912985047195,2.2544447281592896,3.519596574982153,4.1222390427198405,2.208720639944527,3.8373804831249023,3.8808658327282397,4.180523907152562,3.334435720156778,4.090989891825441,3.6513055599859894,3.640553929779922,1.3862943861198904,1.6570273750975173,3.8866723784437798
methyl tert-butyl ether,acetone,3.218875828868201,-16.11809565095832,5.111113913265411,1.8562980059906262,5.111438520717411,5.099328457583178,3.383033414428917,4.317488114869644,1.6094379324341002,2.1972245884473303,4.804021045552929,1.9387416739651897,0.19885094071237497,0.4187104006476566,1.3862943861198904,1.6094379324341002,1.7208723096092704,1.7208723096092704,0.628608712755706,1.248786848800987,-1.4896836127134545,5.111252578999739,5.086645266443141,5.099328455874942,4.0253516925208634,-0.43573399463767803,-1.0516297348996602,-0.6794665940940126,-1.1090788567914873,0.2876821474517783,0.5108256837659888,0.5831463411595686,1.7521893711811845,1.0767114682146237,0.18620137431945083,1.1305836618714182,0.34484765769319514,1.7640107805307617,0.9773192168125692,0.8373943469652525,1.3229217164454274,4.985842339442122,2.129922378519922,2.1143811267495103,2.1143811267495103,1.529594203922141,1.4643544762704908,1.4643544762704908,1.7168346739022975,1.7168346739022975,0.747811740296605,0.747811740296605,0.2027326357037371,0.2027326357037371,0.8020016303150757,2.2332350255773656,3.514559643591481,4.096451043673792,2.2424158688095015,3.8373804831249023,3.544393596932345,4.068622751694227,3.507211624512229,3.967936685834238,3.205890091540869,3.640553929779922,1.3862943861198904,1.555889466576588,3.82216831951861
methyl tert-butyl ether,acetonitrile,3.218875828868201,-16.11809565095832,5.208857540552011,1.840549649270503,5.209071653391015,5.198094255792508,3.1241254927199273,4.276666120404944,1.6094379324341002,2.3025851029940454,4.916324615357615,1.9080599397610107,0.5933269005263517,0.4187104006476566,1.3862943861198904,1.6094379324341002,2.0430889750261,2.0430889750261,-0.49247632146144393,0.7985077412177706,-1.4409602676239501,5.208966892912704,5.169625672807721,5.198094254272559,4.158883084922172,-0.33639221848263196,-1.3956078733055508,-0.49663877846033566,-0.9227722120545303,-0.1823214367939617,0.15415076554154028,0.2559334515565524,1.6795141180025432,1.2182912284784628,-0.2314886759273454,1.2189316167628428,-0.19777308226003662,1.9524380661902865,0.051811488056462685,0.7899659832388894,1.406557634386066,4.999417812388754,2.2283417278694664,2.2241360646505703,2.2241360646505703,1.5961784752704422,1.5697128072320325,1.5697128072320325,1.8328248021882068,1.8328248021882068,0.747811740296605,0.747811740296605,0.2027326357037371,0.2027326357037371,0.8796267889963387,2.3523271944036073,3.5012134419867715,4.193592533760793,2.6539873882170424,3.8373804831249023,3.8808658327282397,4.180523907152562,3.6671034769560054,4.090989891825441,3.453194861585269,3.640553929779922,1.3862943861198904,1.569598788904533,3.927329266655112
