Unnamed: 0,Compound1,Compound2,CAS1,CAS2,MF_mean,MF_std,Temp_mean,Temp_std,MolecularWeight,XLogP,ExactMass,MonoisotopicMass,TPSA,Complexity,RotatableBondCount,HeavyAtomCount,Volume3D,XStericQuadrupole3D,YStericQuadrupole3D,ZStericQuadrupole3D,FeatureCount3D,EffectiveRotorCount3D,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,LabuteASA,PEOE_VSA1,PEOE_VSA6,PEOE_VSA7,SMR_VSA5,SMR_VSA8,SlogP_VSA2,SlogP_VSA5,SlogP_VSA9,TPSA.1,EState_VSA11,EState_VSA5,EState_VSA8,HeavyAtomCount.1,NOCount,NumHAcceptors,NumHeteroatoms,NumRotatableBonds,MolLogP,MolMR,fr_HOCCN,fr_Imine,fr_N_O,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_amidine,fr_azide,fr_azo,fr_barbitur,fr_benzodiazepine,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_guanido,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_morpholine,fr_nitroso,fr_oxazole,fr_oxime,fr_phos_acid,fr_phos_ester,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_quatN,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_urea
408,carbazole,n-decane,86-74-8,124-18-5,0.00029,0.0,-0.42017314106591486,-5.199337582605575,-0.26934532583504706,-0.8174489802459077,-0.27001143171275027,-0.27077767116351587,0.3346940820185357,0.45919149281615634,-1.7797936319062175,-0.23341252521812125,-0.4999486570047838,-1.3914052810595807,0.4813865356673415,-0.23722845456244152,0.9654797487978503,-1.5212180464259335,-0.07021551231227904,-0.07021551231227904,-0.39288538370961074,-0.3139644125364869,-0.049442022096181246,-0.2693951438635328,-0.13580479551945604,-0.27077767247614026,-0.562943059591575,0.0,-0.09660488496456937,-1.5441347732978927,1.6085649459468672,0.24325582770656895,0.23823263377266116,0.19398520707706163,0.2639963911036688,1.0309503519239431,0.42847176214422394,-0.3155706489351376,0.4697675518538064,-0.2972780362699751,0.46733004695459984,0.09339729209178713,0.761842776886089,-0.11532872294331489,-0.29498756463838893,1.0427487461619753,-0.4264289874913493,-0.6858234243551635,-0.6234987355956612,-0.23878146684140286,-0.723728458803627,-0.6725210803731121,-0.4896063609379283,-0.36413564139931975,-0.2527726571558486,-0.29330014934314724,-0.02128132737442288,-0.09648583579446848,-0.9027347916438648,-0.9846193667248277,-0.6513997477336277,-0.3667093075717354,4.9839785209472085,-1.222771151979922,0.12615146926287757,-1.838058642139294,0.0,0.5133703131924756,-1.6833482640036077,0.0,0.9027347916438648,0.0,-1.4350177090352114,0.6151411045959737,-0.6425551076292414,0.5361388499766646,-0.17441610093770257,0.8055318743217809,-1.5526247028763405,-0.8144545217937832,-0.7791396836729914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,carbazole,n-dodecane,86-74-8,112-40-3,0.00032,0.0,-0.42017314106591486,-5.199337582605575,-0.5570160944424863,-1.2357533305180848,-0.5580274465410795,-0.5594987375519974,0.3346940820185357,0.30362439766518295,-2.323890043223912,-0.5587754391585327,-0.864678798384387,-1.6325479658463486,0.4813865356673415,-0.27384761197812046,0.9654797487978503,-1.6702404754129605,-0.07175195322598067,-0.07175195322598067,-0.3960210986884776,-0.31636955638597564,0.2299891963001899,-0.5570978684754017,-0.39625820066257744,-0.5594987395690041,-0.9286767670969295,0.0,-0.09660534664320261,-1.5441347732978927,1.6085649459468672,0.2432566979910158,0.3854613613316914,0.3697401684288742,0.48768107315618153,1.0200762327862014,0.4350652283939765,-0.33233069738041243,0.4922657987275661,-0.3144023723972581,0.4881408098955506,0.0860392514159576,0.7878760170253648,-0.23799748615595273,-0.3367972593765307,0.9741495494960098,-0.7231562183501843,-1.0436926139688723,-0.9594307368479585,-0.5572841929710881,-1.1173183786204424,-1.0485176419597937,-0.8585950736916853,-0.6743331992441703,-0.614757896985967,-0.6214204318410333,-0.3667749984095278,-0.40436307810062866,-0.9027347916438648,-1.3730401816268556,-0.7533267641290213,-0.6975886387606204,4.9839785209472085,-1.6586645988218405,0.12615146926287757,-2.254098670620553,0.0,0.5133703131924756,-1.8004166622305182,0.0,0.9027347916438648,0.0,-1.608652682551486,0.6151411045959737,-0.7878760170254153,0.5361388499766646,-0.17441610093770257,0.8055318743217809,-1.696751827116735,-0.8979151835449687,-0.8416212335729142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,carbazole,n-hexadecane,86-74-8,544-76-3,0.000414,0.0,-0.42017314106591486,-5.199337582605575,-1.1324601880811103,-2.0723620310624393,-1.134059476218288,-1.1369408703495612,0.3346940820185357,-0.046401566424507115,-3.4120828658593005,-1.2095012670393555,-1.596944697615744,-1.9939836058885438,0.4813865356673415,-0.23722845456244152,0.9654797487978503,-2.128045234184984,-0.07363696379626918,-0.07363696379626918,-0.3989561279086967,-0.3186207710290968,1.080991285240879,-1.1325033176991395,-0.9171650109488199,-1.1369408737547317,-1.6601441821076386,0.0,-0.09660535034684997,-1.5441347732978927,1.6085649459468672,0.24325670497255325,0.5694972707804793,0.5894338701186398,0.7672869257218222,0.9777355624821031,0.44199412486720374,-0.3509825661192712,0.51595304361244,-0.33350340895806385,0.5100102813517943,0.07783185564188216,0.8324974709174163,-0.4321661499466379,-0.38983224942461975,0.8232207183092152,-1.3166106800678543,-1.7594309931962901,-1.6312947393525536,-1.1942896452304586,-1.9044982182540726,-1.800510765133157,-1.5965724991992,-1.294728314933872,-1.3387283766462044,-1.2776609968368062,-1.0577623404797376,-1.0201175627129488,-0.9027347916438648,-2.149881811430911,-0.9571807969198086,-1.359347301138391,4.9839785209472085,-2.530451492505678,0.12615146926287757,-3.0861787275830705,0.0,0.5133703131924756,-2.3666743512885344,0.0,0.9027347916438648,0.0,-1.9078527058120018,0.6151411045959737,-0.9829317593147575,0.5361388499766646,-0.17441610093770257,0.8055318743217809,-2.0980872811861686,-1.4260768722728474,-1.098938546553138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,carbazole,cyclohexane,86-74-8,110-82-7,0.0011326,0.000943671,0.9881546322461943,0.8324974709174163,0.32671260897651666,-0.20900628894092266,0.3267310001150367,0.3274255620117937,0.3346940820185357,0.7022650789895521,0.12454380770571265,0.41731330266270156,0.36277840818158524,0.5767585645077979,-0.5570321386872218,-0.42032424164083604,1.4621936721925337,-0.607393586677445,0.05931264104119862,0.05931264104119862,-0.5944530621948847,-0.4685700656114231,0.28999343616117595,0.3266850288512416,0.3851020147667864,0.3274255621475426,0.22947997333669307,0.0,-0.0966053503468757,-1.6088988172560459,1.6745966648394772,0.24325670497260177,0.5326900888907218,0.5894338701186398,0.7927056395914258,0.9674215661016937,0.451800031421613,-0.36886835313834554,0.5496111500659221,-0.3518192856189152,0.5409603748223583,0.06996182993797585,0.8600824589304247,0.1157155090751291,0.04500305910270413,1.1449480608783165,0.2899339175734623,0.1781492267657213,0.18751285786277105,0.37090077116884435,0.029686703723059253,0.04721663722176456,0.03222248100102545,0.07454995191988088,0.07815915847572331,0.006671863006111791,0.12182683688238624,0.03104109351477079,-0.9027347916438648,0.14827467673942038,-0.30598041439368273,0.32119324844930386,4.9839785209472085,-0.3168425834294787,0.12615146926287757,-0.9733919439074198,0.0,0.5133703131924756,-0.8508155993165251,0.0,0.9027347916438648,0.0,-1.1660610983347597,1.1048357439621106,0.43072729929545744,0.5361388499766646,-0.17441610093770257,0.8055318743217809,-0.08687706410411518,-0.3271033163475285,0.32033030990315614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,carbazole,methylcyclohexane,86-74-8,108-87-2,0.000196,0.0,-0.42017314106591486,-5.199337582605575,0.18282594646092412,-0.28506162535404583,0.18272299269573458,0.1830650288124028,0.3346940820185357,0.4397456059222846,0.12454380770571265,0.25463184569249586,0.18181614572785917,0.20058173518493255,-0.38201775536903704,-0.42032424164083604,1.4621936721925337,-0.607393586677445,-0.0854237236339703,-0.0854237236339703,0.11874081197506992,0.07846111276842464,0.18502916961750543,0.18283366654530703,0.2548753121952258,0.18306502860111074,0.04661311958401582,0.0,-0.12079466667872367,-1.5595404357689637,1.624272154939275,0.2888546258354553,-0.6451397315815206,-0.8228827836012819,-0.6597922958144999,0.8979151835449687,0.48087486483822883,-0.4393679975359784,0.6473747065654295,-0.39916559799065876,0.6676013092220158,0.044560869653804326,0.9777355624821031,0.14782946012157216,-0.019528499831447638,1.0344026150231722,0.10734131116769607,-0.0420673940504969,-0.0192046028375023,0.24545947572887822,-0.1253274464347347,-0.10086842421410515,-0.29228294868751753,-0.19825186644889786,-0.20697433451640962,-0.25178641643670474,-0.11861671631154071,-0.18322360738656357,-0.9027347916438648,-0.04131167339133138,-0.31217389629270836,0.15575358285486174,4.9839785209472085,-0.3339134208627819,-0.23770864139841125,-0.9896852645420979,0.0,0.5133703131924756,-0.9173211856192283,0.0,0.9027347916438648,0.0,-0.8694237732888861,0.715404756292707,0.045005952816514955,0.5361388499766646,-0.17441610093770257,0.8055318743217809,-0.08687706410411518,-0.4377900815764892,-0.07720364946450708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,carbazole,cyclooctane,86-74-8,292-64-8,0.000309,0.0,-0.42017314106591486,-5.199337582605575,0.03904184036907758,-0.6273106392130999,0.03871498528670733,0.038704495623311935,0.3346940820185357,0.6147585879671297,0.12454380770571265,0.09195038872229015,0.010673540926660719,0.37151174421704175,-1.0354047864235936,-0.9329924454603408,1.958907595587217,-0.7112600919034948,0.05931264104119862,0.05931264104119862,-0.5944530621948847,-0.4685700656114231,0.07599510569135179,0.03898230423937245,0.12464860962366518,0.03870449505467884,-0.13625373416866143,0.0,-0.0966053503468757,-1.6088988172560459,1.6745966648394772,0.24325670497260177,0.679918816449752,0.7542041463859639,0.9960553505482556,0.9572094693644219,0.4518000314216125,-0.3702202969515472,0.5496111500659216,-0.35321556441991653,0.5409603748223583,0.06936187230246717,0.8508155993165252,0.21342362837779663,0.04500305910270413,1.1095177952724002,-0.006793313285372693,-0.17971996284798739,-0.14841914338952628,0.052398045039159145,-0.36390321609375587,-0.32877992436491715,-0.33676623175273157,-0.23564760592496967,-0.2838260813543952,-0.3214484194917745,-0.22366683415271862,-0.27683614879138935,-0.9027347916438648,-0.2320540378521486,-0.3933969874827876,-0.009686082739581416,4.9839785209472085,-0.7527360302713972,0.12615146926287757,-1.3894319723886788,0.0,0.5133703131924756,-1.3664592212841011,0.0,0.9027347916438648,0.0,-1.4350177090352114,1.1048357439621106,-0.2633151386909322,0.5361388499766646,-0.17441610093770257,0.8055318743217809,-0.08687706410411518,-0.6544522007320035,-0.3271033163475285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,carbazole,"2,2,4-trimethylpentane",86-74-8,540-84-1,0.000126,0.0,-0.42017314106591486,-5.199337582605575,0.018325442772391946,-0.36111696176716884,0.018004583125854078,0.017943395235266016,0.3346940820185357,0.3230702845590546,-0.4195526036119817,0.09195038872229015,-0.12119043326442666,-0.14512094121077412,-0.13699761872357835,-1.7019947511895976,0.9654797487978503,-0.8647436838754871,-0.0727119731684728,-0.0727119731684728,0.9084118347467903,0.6841514948149394,-0.21694066288107483,0.01830758074833653,0.12464860962366518,0.017943394616723486,-0.1972093520862205,0.0,-0.137576383203936,-1.5582319056645548,1.6229380119992096,0.32048889658381835,-0.8659828229200661,-0.7287283400199537,-0.22404291519272218,0.6664426562709065,0.49456654000738587,-0.4739203639979382,0.6915761831013267,-0.40687008474569575,0.7426428083035278,0.03547879125029623,1.0254981346301708,0.5916380523242479,-0.684177972076981,0.9804499395841096,-0.24338449407808146,-0.46506180321422463,-0.41626968279671006,0.23824367883929023,-0.13424437142843462,-0.1093867651795393,-1.0309050667319235,-0.8191889554933184,0.42521560129709196,0.32125998851836113,-0.03851733386487874,-0.11184523190367662,-0.9027347916438648,-0.5961985518227998,-0.3211562146125524,-0.035829976382849495,4.9839785209472085,-0.18425004717503649,-0.9654288627209889,-1.0548585470808114,0.0,0.5133703131924756,-1.134916617993491,0.0,0.9027347916438648,0.0,0.6229257232100877,0.12242290097846746,-0.2633151386909322,0.5361388499766646,-0.17441610093770257,0.8055318743217809,-0.7154047562927071,-0.6346740438371756,-0.4377900815764892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,carbazole,t-butylcyclohexane,86-74-8,3178-22-1,0.00025,0.0,-0.42017314106591486,-5.199337582605575,-0.24873148466210765,-0.703365975626223,-0.249301029551897,-0.25001657077546996,0.3346940820185357,-0.03667862297757128,-0.14750439795313453,-0.23341252521812125,-0.3470425592725655,-0.3680707064802169,-0.42868825758721973,-1.445660649279845,0.9654797487978503,-0.9881546322461973,-0.08839914561792866,-0.08839914561792866,0.834851489021929,0.6277295258927684,-0.14878668273169465,-0.24872042037249642,-0.13580479551945604,-0.25001657203818495,-0.501987441674016,0.0,-0.1445174433497664,-1.5734898241329627,1.6384945850854002,0.33357309900160964,-0.4684652585106843,-0.5969121190060942,-0.4680625683409176,0.5097074822602528,0.5347790334493702,-0.5711883564819477,0.827648370027575,-0.5059111906975458,0.8728968466421746,-0.0067818664043956985,1.2963010270979574,-0.035960083983803945,-0.15933308573059446,0.8295211083973152,-0.41720328158977504,-0.6746967209344671,-0.6130540930951709,-0.14035079613134804,-0.6020927030816764,-0.5563224085709053,-1.313907512506182,-1.0571004809926874,-0.8846611908606038,-0.8660733493876657,-0.7654290557331057,-0.7596127457290527,-0.9027347916438648,-0.6156195925679011,-0.3424984837598328,-0.3405654139284665,4.9839785209472085,-0.3680550957293888,-1.3602105385418928,-1.4383119342927135,0.0,0.5133703131924756,-1.5315196019566337,0.0,0.9027347916438648,0.0,-0.8694237732888861,0.374957186572558,-0.6425551076292414,0.5361388499766646,-0.17441610093770257,0.8055318743217809,-0.08687706410411518,-0.7532793729590868,-0.7030071685996258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,carbazole,decahydronaphthalene,86-74-8,91-17-8,0.143061667,0.22182981,2.231605835260922,2.0980872811861677,-0.22801508706542212,-0.6653383074196613,-0.2285906273910438,-0.22925547038742405,0.3346940820185357,0.07027375493872291,0.12454380770571265,-0.23341252521812125,-0.2320122839143829,-0.3271033163475285,-0.685376019787224,-0.42032424164083604,0.9654797487978503,-0.7112600919034948,0.04918685942039784,0.04918685942039784,-0.06444863700125265,-0.06204814252614977,-0.14358773991559676,-0.22804569688146034,-0.13580479551945604,-0.2292554716002296,-0.44103182375645683,0.0,-0.13605854477171014,-1.6104235142023702,1.6761512058162753,0.31762770465239903,0.23823263377266116,0.19398520707706163,0.2639963911036688,0.4951236784292014,0.5389852957807546,-0.5806014616617442,0.8432788126473196,-0.5245749841585696,0.8745680043703715,-0.0130536895697888,1.3113380168913804,-0.1931531331787586,0.0841847770296051,0.873297505142034,-0.24907008274976355,-0.4719189325869569,-0.42270647383623583,-0.2553795780098132,-0.7442395838519739,-0.6921153639260095,-0.9946078236766572,-0.7886749702057564,-1.3454031774147348,-1.2837113471627344,-1.634138839814378,-1.533739727233574,-0.9027347916438648,-0.3426014908537072,-0.3424984837598328,-0.3144215202851976,4.9839785209472085,-0.7527360302713972,-0.6015687520597001,-1.3894319723886788,0.0,0.5133703131924756,-1.3664592212841011,0.0,0.9027347916438648,0.0,-0.7532793729590868,1.1048357439621106,-0.6425551076292414,0.5361388499766646,-0.17441610093770257,0.8055318743217809,-0.08687706410411518,-0.7112600919034947,-0.6624352675665187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,carbazole,benzene,86-74-8,71-43-2,0.00382,0.0003,-1.0309503519239438,-0.17115414279676733,0.388759245342827,0.2853533977443776,0.3888622065934866,0.3897088631718115,0.3346940820185357,0.7022650789895521,0.12454380770571265,0.41731330266270156,0.4806143000119187,0.6544522007320038,-0.4520235086963112,-0.23722845456244152,1.4621936721925337,0.003213631524532558,-0.02480923703929995,-0.02480923703929995,-1.3627816248916937,-1.0578904373323565,0.14041075411412948,0.3887091993243502,0.3851020147667864,0.3897088634614087,0.4123468270893703,0.0,-0.07258567525546146,-1.5608336994311567,1.625590732615665,0.1979785652788497,0.5326900888907218,0.5894338701186398,0.7927056395914258,1.1227622981909413,0.34601338998971304,-0.11472357656887028,0.19323405943469077,-0.10537130326369103,0.19433236163100429,-0.07402595128561018,-0.2005817351849327,0.1157155090751291,-0.47999397310849296,0.9093733763918205,0.2899339175734623,0.3751598863899396,0.3724468702795348,0.37090077116884435,0.42327662353987405,0.42321319880844593,0.536632574533565,0.49859213466952995,0.6814678915259207,0.5535390005025888,0.7821819818112585,0.6194985328486686,-0.13214222896725783,0.2949221368943854,-0.274563817956769,0.3764718435143368,4.9839785209472085,-0.24465349615941595,0.12615146926287757,0.2747281415363567,0.0,0.5133703131924756,0.12890111114904187,0.0,0.9027347916438648,0.0,1.1227622981909413,1.1048357439621106,0.43072729929545744,0.5361388499766646,-0.17441610093770257,0.8055318743217809,-0.08687706410411518,0.0772036494645075,0.40268565636365433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,carbazole,methylbenzene,86-74-8,108-88-3,0.007166667,0.003025991,0.4307272992954577,0.7321081428780676,0.24487258282723448,0.05718738850500821,0.24485419917829435,0.24534832997654057,0.3346940820185357,0.4397456059222846,0.12454380770571265,0.25463184569249586,0.3038604622664187,0.24671576476455878,-0.28867675093267176,-0.23722845456244152,1.4621936721925337,0.003213631524532558,-0.038829550052716405,-0.038829550052716405,-0.3205581579001893,-0.2584882664331278,0.02127365351163908,0.24485783701841565,0.2548753121952258,0.24534832991497682,0.22947997333669307,0.0,-0.13286949472472082,-1.5609381946708458,1.6256972732186146,0.31161620562219094,-0.6451397315815206,-0.8228827836012819,-0.6597922958144999,1.0989385465531385,0.38474747628536005,-0.21039395380866868,0.3206999072803039,-0.19067404796743115,0.32921684849277255,-0.11177349983812038,-0.019282950895712157,0.14782946012157216,-0.49126319700913207,0.6673161469636751,0.10734131116769607,0.14168177512904245,0.15328084134828868,0.24545947572887822,0.26163569735278175,0.2687975763597818,0.2757181535640887,0.2792493380099302,0.48325268838782653,0.37386750759981124,0.6361118071523424,0.489332088923863,-0.13214222896725783,0.10669325016662877,-0.28361068666536715,0.21103217791989454,4.9839785209472085,-0.2275826587261125,-0.29955177171764114,0.05041480666104899,0.0,0.5133703131924756,-0.21042839424792484,0.0,0.9027347916438648,0.0,0.6386096176206589,0.40268565636365283,0.045005952816514955,0.5361388499766646,-0.17441610093770257,0.8055318743217809,-0.08687706410411518,-0.16789400478810546,-0.006427296238040387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,carbazole,"1,4-dimethylbezene",86-74-8,106-42-3,0.00483,0.0,-1.3113380168913804,-5.199337582605575,0.10108847673538794,-0.1329509525277996,0.10084619175899233,0.10098779677714978,0.3346940820185357,0.3814079452406696,0.12454380770571265,0.09195038872229015,0.1509543645342004,-0.16137904273423911,-0.17200049538721535,-0.23722845456244152,1.4621936721925337,0.003213631524532558,-0.04506080028090144,-0.04506080028090144,-0.33208308634064115,-0.26732807200894154,-0.10355962866362964,0.10100647471248106,0.12464860962366518,0.10098779636854492,0.04661311958401582,0.0,-0.1328703851297831,-1.5780269690846054,1.643120538959057,0.3116178840747363,-0.2034535489044296,-0.06964723495065711,0.08098165124252224,1.0757227225615087,0.4063309345368239,-0.2630949658095605,0.39305666487765456,-0.2409132880938825,0.40057913331213596,-0.1350412371662563,0.025711840674979267,0.06897974078805379,-0.49703303110500757,0.6300404320878471,-0.07525129523807016,-0.09179633613185456,-0.06588518758295739,0.12001818028891208,0.09999477116568962,0.11438195391111781,0.014803732594611829,0.05990654135032987,0.28214977737109376,0.19157846176765192,0.5359321734177781,0.4000597463161602,-0.13214222896725783,-0.08319256750939819,-0.2943363989431227,0.045592512325451855,4.9839785209472085,-0.21051182129280904,-0.7252550126981598,-0.17389852821425877,0.0,0.5133703131924756,-0.2866778823996394,0.0,0.9027347916438648,0.0,0.32033030990315614,0.06431683512387441,-0.2633151386909322,0.5361388499766646,-0.17441610093770257,0.8055318743217809,-0.08687706410411518,-0.27998738995958555,-0.2933812321211936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,carbazole,"1,2,3,4-tetrahydronaphthalene",86-74-8,119-64-2,0.25085,0.281847738,2.56706257303048,2.56706257303048,-0.1659684506991116,-0.24703395714748427,-0.1664594209187587,-0.16697216923358613,0.3346940820185357,-0.046401566424507115,0.12454380770571265,-0.23341252521812125,-0.11417639208404969,-0.27330940721756297,-0.6270378920144958,-0.31046676939379936,0.9654797487978503,-0.40966558075610326,-0.06828778550646136,-0.06828778550646136,-0.28982501539231653,-0.2349154515642901,-0.3456353675013076,-0.1660215264083516,-0.13580479551945604,-0.1669721702863635,-0.2581649700037796,0.0,-0.16548995960671523,-1.5624112810524395,1.6271991934186065,0.37310721081609655,-0.29179078543984793,-0.46509589799223505,-0.5900723949150155,0.9173211856192283,0.47818632683252743,-0.4395791238763886,0.6307786630195041,-0.3831426079576932,0.6758727409904411,-0.1628981466989519,0.5244005127080407,-0.1931531331787586,-0.17249906080894198,0.37407821478384057,-0.24907008274976355,-0.30143125385209635,-0.2626695978814176,-0.2553795780098132,-0.37746516378843803,-0.34173565682877755,-0.41367857687887577,-0.30030546889372606,-0.472504467196962,-0.4924752969770622,-0.4796583343695632,-0.5049559777435405,-0.13214222896725783,-0.20087985770517644,-0.3176800032142442,-0.25914292522016424,4.9839785209472085,0.16717692159248151,-2.137108459400563,-0.5573519154261609,0.0,0.5133703131924756,-0.5805578877773128,0.0,0.9027347916438648,0.0,-0.7532793729590868,0.3271033163475285,-0.6425551076292414,0.5361388499766646,-0.17441610093770257,0.8055318743217809,-0.08687706410411518,-0.43072729929545717,-0.6307482759054207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,carbazole,tetrahydropyran,86-74-8,142-68-7,0.04284,0.0,-0.42017314106591486,-5.199337582605575,0.3065089934985611,0.7416854162231163,0.3063944517980009,0.30703923064666044,-0.03708258295091732,0.5564209272855146,0.12454380770571265,0.41731330266270156,0.4048626552638471,0.6151411045959733,-0.4403558831417654,-0.34708592680947825,0.9654797487978503,-0.607393586677445,-0.5412240997001384,-0.5412240997001384,0.1738755005019242,0.1207503061095101,0.2338501076242178,0.3064615394046527,0.3418629763973429,0.30703923072310085,0.22947997333669307,0.0,-0.36423139371001995,0.15090318142240475,-0.11965125084769582,0.2773626698064408,-0.35068227646346,-0.7287283400199537,-0.42739262614955187,-0.6544522007320024,0.3940066980198238,-0.365573567186938,0.5726174931927948,-0.2595840706474469,0.6957749025614317,0.0874451647922051,1.4085294292596133,0.1157155090751291,0.04500305910270413,1.1286725437555978,0.2899339175734623,0.2537758850935017,0.2585036428127079,0.37090077116884435,0.19603737738331295,0.20613148276200188,0.2661519511771882,0.2712073234016232,0.38414508681877985,0.2840317611484228,0.48688385453157385,0.3563516774731181,-0.7835003753897741,0.15582585544523395,-0.30432166007995026,0.3537199672224113,0.2471155671471594,0.9908377570962763,-1.0581935581998339,-0.34933190118553137,0.0,-1.2963010270979574,-0.4519818590805164,0.0,0.5541339465304785,0.0,-0.012854858002279763,1.1048357439621106,0.43072729929545744,-0.22893520236229836,-1.093079321237,-0.08365173390712909,-0.08687706410411518,0.48787126994241486,0.6307482759054208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
